name,ra,dec,sn_type,max_epoch,max_mag,max_mag_flag,max_mag_band,redshift,radial_velocity,mult_sn_flag,unconfirmed_flag,galaxy_name,galaxy_ra_j2000,galaxy_dec_j2000,lii,bii,position_flag,morph_type,t_type,inclination,position_angle,redshift_flag,galaxy_app_mag_flag,galaxy_app_mag,log_diameter,ra_offset,ra_offset_dir,dec_offset,dec_offset_flag,dec_offset_dir,max_epoch_flag,
SN 2009gb,14 47 25.83,-30 39 02.5,Ia,2009-06-09,14.90,D,,,6767,Y,,E447-G37,14 47 27,-30 38 43,330.55936,25.92549,,Sa,1.3,51,29,,,14.71,1.05,10.80,W,19.60,,S,D,
SN 1958C,12 58 10.00,-30 35 12.0,,1958-04-15,19.60,D,,,,,,E443-G18,12 58 10,-30 35 12,304.64445,32.26271,G,Sb,3.0,27,,,,15.14,0.96,21.00,W,22.00,,N,D,
SN 2005al,13 50 00.33,-30 34 34.2,Ia,2005-02-24,15.10,D,,,3730,,,NGC5304,13 50 02,-30 34 40,317.58122,30.62409,,E pec:,-4.3,,146,,,13.44,1.17,14.80,W,7.50,,N,D,
SN 2012el,15 39 57.22,-30 33 19.2,Ia,2012-08-18,17.20,D,,,5120,,,NGC5968,15 39 57,-30 33 10,340.77096,19.66891,,Sab,2.0,21,,,,13.13,1.32,0.50,E,8.70,,S,D,
SN 2010in,01 16 14.62,-30 32 45.4,,2010-10-06,18.50,D,,,10673,,,PGC0715978,01 16 14,-30 32 37,246.57537,-83.58374,,,,44,68,,,17.90,0.58,5.20,E,7.70,,S,D,
SN 2004cx,23 47 52.86,-30 31 32.6,II,2004-06-26,17.00,D,,,2901,,,NGC7755,23 47 52,-30 31 20,15.45145,-75.68508,,SBc:,4.7,41,20,,,12.56,1.58,14.00,E,17.00,,S,D,
SN 2010hg,09 46 13.70,-30 27 13.3,Ia,2010-09-01,15.00,D,,,2220,,,NGC3001,09 46 19,-30 26 15,262.15536,17.39234,,Sbc,3.9,47,6,,,12.72,1.46,64.00,W,58.00,,S,D,
SN 2000di,01 11 02.01,-30 26 31.2,II,2000-08-23,17.30,D,,,6002,,,IC1637,01 11 01,-30 26 16,251.75256,-84.57754,,SBc:,4.7,41,90,,,13.46,1.23,12.30,E,11.50,,S,D,
SN 1988U,00 14 18.00,-30 25 00.0,,1988-08-10,22.30,D,V,0.3100,,,,A001418-3025,00 14 18,-30 25,8.73685,-81.22642,G,,,,,,V,22.60,,0.50,E,0.70,,S,D,
SN 1993P,13 29 25.80,-30 24 47.0,Ic,1993-05-18,17.50,D,,,14400,,,A132925-3024,13 29 25,-30 24 47,312.56545,31.74702,,,,,,,,,,0.00,,0.00,,,D,
SN 1999eu,02 46 20.79,-30 19 06.1,II P pec,1999-11-05,17.30,D,,,1274,Y,,NGC1097,02 46 19,-30 16 30,227.01632,-64.67431,,SBb,3.0,47,130,,,10.23,1.97,23.00,E,157.00,,S,D,
SN 2013hn,13 48 59.17,-30 17 26.5,Ia,2013-12-13,15.20,D,,,4527,,,IC4329,13 49 05,-30 17 44,317.42050,30.95682,,S0,-3.0,55,63,,,12.24,1.53,92.00,W,18.40,,N,D,
SN 2013dm,13 50 52.85,-30 17 09.7,Ia,2013-05-02,18.40,D,R,,5670,,,E445-G56,13 50 54,-30 17 21,317.88198,30.85421,,S0,-2.1,74,134,,,14.67,1.10,12.00,W,12.00,,N,D,
SN 1992bd,02 46 19.00,-30 16 30.0,II,1992-10-12,15.00,D,V,,1274,Y,,NGC1097,02 46 19,-30 16 30,226.91494,-64.68076,G,SBb,3.0,47,130,,,10.23,1.97,1.50,E,9.00,,S,D,
SN 2003ce,10 12 10.43,-30 13 58.1,,2003-03-11,19.50,D,,,,,,A101210-3013,10 12 10,-30 13 58,266.54439,21.16347,,,,,,,,,,10.00,E,5.00,,N,D,
SN 2003B,02 46 13.78,-30 13 45.1,II P,2003-01-05,15.00,D,,,1274,Y,,NGC1097,02 46 19,-30 16 30,226.80773,-64.69948,,SBb,3.0,47,130,,,10.23,1.97,68.00,W,163.00,,N,D,
SN 2014co,01 10 36.22,-30 13 37.6,II P,2014-06-21,16.80,D,,,5684,,,NGC 418,01 10 36,-30 13 17,250.46001,-84.77857,,SBc,5.0,32,23,,,13.12,1.31,9.00,E,21.00,,S,D,
SN 1990S,12 05 33.04,-30 09 40.1,IIn,1990-07-22,15.50,D,B,,7680,,,M-05-29-06,12 05 32,-30 09 42,291.27522,31.66984,,Sb,2.6,68,105,,,15.03,0.94,7.00,W,5.00,,N,D,
SN 2014do,08 17 47.37,-30 07 20.9,II,2014-09-28,16.00,D,,,1651,,,E431-G02,08 17 43,-30 07 50,249.27583,3.11816,,SBc:,5.4,42,32,,,13.12,1.50,52.00,E,29.00,,N,D,
SN 1995S,12 27 53.30,-30 05 55.4,,1995-07-03,17.50,D,,,6144,,,NGC4456,12 27 52,-30 05 54,296.89221,32.49670,,Sbc,3.9,64,150,,,14.12,1.09,12.00,E,3.00,,S,D,
SN 1985I,13 48 54.00,-30 01 36.0,I,1985-04-28,17.80,D,,,8579,,,PGC0049009,13 48 54,-30 01 36,317.47904,31.21671,G,,,49,,,,16.09,0.62,2.00,W,7.00,,S,D,
SN 1992Z,13 28 54.00,-30 01 00.0,II,1992-05-29,19.00,D,,,,,,A132854-3001,13 28 54,-30 01,312.51281,32.15719,G,,,,,,,,,3.00,E,4.00,,N,D,
SN 2012ce,11 13 49.46,-29 55 32.0,Ia,2012-05-14,16.60,D,,,,,,A111349-2955,11 13 49,-29 55 32,278.92207,28.35544,,,,,,,,,,7.00,E,2.20,,S,D,
SN 2001dm,01 55 40.55,-29 55 20.7,Ia,2001-08-07,15.40,D,,,4394,,,NGC 749,01 55 41,-29 55 20,227.91570,-75.62903,,SB0/a:,0.4,42,111,,,13.62,1.29,6.90,W,0.40,,N,D,
SN 1983N,13 36 51.24,-29 54 02.7,Ib,1983-07-15,11.70,:,B,,513,Y,,NGC5236,13 37 00,-29 52 04,314.53471,31.94571,,SBc,5.1,21,,,,7.91,2.12,111.00,W,120.00,,S,,
SN 1945B,13 37 00.00,-29 52 04.0,,1945-07,13.90,,B,,513,Y,,NGC5236,13 37 00,-29 52 04,314.57924,31.97142,G,SBc,5.1,21,,,,7.91,2.12,97.00,W,175.00,,S,:,
SN 1950B,13 37 00.00,-29 52 04.0,,1950-03-15,14.50,D,,,513,Y,,NGC5236,13 37 00,-29 52 04,314.57924,31.97142,G,SBc,5.1,21,,,,7.91,2.12,105.00,W,0.00,,,D,
SN 1968L,13 37 00.51,-29 51 59.0,II P,1968-07-17,12.00,,B,,513,Y,,NGC5236,13 37 00,-29 52 04,314.58171,31.97239,,SBc,5.1,21,,,,7.91,2.12,5.00,W,0.00,,,,
SN 2005dg,04 07 46.25,-29 51 28.1,Ic,2005-08-05,16.60,D,,,4107,,,E420-G03,04 07 46,-29 51 35,228.62033,-47.10030,,Sc,4.7,47,146,,,14.19,1.30,7.00,E,6.00,,N,D,
SN 1923A,13 37 09.20,-29 51 04.0,II P:,1923-05-10,14.00,:,,,513,Y,,NGC5236,13 37 00,-29 52 04,314.62166,31.98082,,SBc,5.1,21,,,,7.91,2.12,109.00,E,58.00,,N,:,
SN 1957D,13 37 03.53,-29 49 40.9,,1957-12,15.00,D,,,513,Y,,NGC5236,13 37 00,-29 52 04,314.60368,32.00766,,SBc,5.1,21,,,,7.91,2.12,20.00,E,127.00,,N,D,
SN 2004fa,20 22 35.00,-29 49 20.7,Ia,2004-09-05,16.80,D,,,,,,M-05-48-05,20 22 35,-29 49 26,13.04183,-31.72271,,,,0,,,,15.15,0.64,0.20,W,4.30,,N,D,
SN 2001bb,13 43 25.31,-29 48 13.1,Ic,2001-04-29,16.50,D,,,4739,,,IC4319,13 43 26,-29 48 16,316.19481,31.72579,,Sbc,4.0,70,70,,,14.41,1.18,16.80,W,1.40,,S,D,
SN 2004cb,13 43 48.52,-29 44 59.2,Ia,2004-05-12,15.80,D,,,4071,,,E445-G20,13 43 49,-29 44 40,316.30568,31.75830,,Sc,6.3,82,15,,,15.56,1.22,10.00,W,21.00,,S,D,
SN 1990ac,03 53 09.23,-29 44 37.9,Ia,1990-09-23,18.00,D,,,19000,,,A035309-2944,03 53 09,-29 44 37,227.75585,-50.22148,,,,,,,,,,1.00,W,5.50,,N,D,
SN 2003lz,07 16 25.24,-29 37 04.5,,2003-10-30,17.10,D,,,7993,,,E428-G13,07 16 26,-29 37 18,242.13171,-8.11618,,S?,,74,125,,,15.08,1.14,14.30,W,10.30,,N,D,
SN 2007cj,09 59 55.76,-29 37 03.3,Ia,2007-05-03,15.90,D,,,2500,,,IC2531,09 59 56,-29 37 03,263.92648,19.97628,,Sc:,5.3,85,75,,,12.90,1.84,1.10,E,0.30,,S,D,
SN 2009au,12 59 46.00,-29 36 07.5,IIn,2009-03-11,16.40,D,,,2825,,,E443-G21,12 59 46,-29 36 00,305.09640,33.23466,,Scd:,6.0,81,162,,,14.64,1.28,1.40,E,7.00,,S,D,
SN 2011fh,12 56 14.01,-29 29 54.8,IIn,2011-08-24,14.50,D,,,2430,,,NGC4806,12 56 13,-29 30 13,304.18128,33.36156,,SBc,4.9,34,52,,,13.43,1.07,14.00,E,21.00,,N,D,
SN 1991bf,23 52 15.32,-29 26 29.1,Ia,1991-11-13,17.50,D,,,8814,,,E471-G30,23 52 16,-29 26 48,19.39873,-76.77684,,S0,-2.0,90,152,,,15.25,1.04,12.10,W,23.00,,N,D,
SN 2001io,00 45 53.64,-29 26 11.7,Ia,2001-12-08,23.00,D,V,0.1900,,,,A004553-2926,00 45 53,-29 26 11,330.47381,-87.38893,,,,,,,,,,0.00,,0.00,,,D,
SN 2007uz,11 20 51.63,-29 24 16.5,Ia,2007-12-30,18.20,D,,,8917,,,PGC0034755,11 20 53,-29 24 09,280.27646,29.45174,,S0/a,-0.2,52,41,,,14.31,1.05,19.70,W,6.00,,S,D,
SN 2007ch,15 49 47.82,-29 23 13.7,II,2007-05-11,17.20,D,,,2110,Y,,NGC6000,15 49 49,-29 23 12,343.29522,19.17749,,SBbc:,4.0,79,154,,,13.18,1.27,23.00,W,1.00,,S,D,
SN 2010kx,23 23 46.37,-29 23 10.0,II P,2010-12-19,17.50,D,,,6869,,,NGC7645,23 23 47,-29 23 13,21.10367,-70.59268,,SBc,5.0,32,1,,,13.87,1.16,11.10,W,3.30,,N,D,
SN 2010as,15 49 49.23,-29 23 09.7,Ib/c,2010-03-19,15.50,D,,,2110,Y,,NGC6000,15 49 49,-29 23 12,343.30006,19.17494,,SBbc:,4.0,79,154,,,13.18,1.27,3.10,W,2.00,,N,D,
SN 2008fp,07 16 32.60,-29 19 31.7,Ia,2008-09-11,13.50,D,,,1630,,,E428-G14,07 16 31,-29 19 29,241.87994,-7.96098,,S0 pec,-1.6,53,135,,,13.29,1.27,17.50,E,2.10,,S,D,
SN 1998ch,13 29 13.31,-29 17 26.8,II,1998-05-18,20.30,D,V,,14100,,,A132913-2917,13 29 13,-29 17 26,312.74294,32.86014,,,,,,,,,,1.30,W,1.80,,S,D,
SN 1971C,11 49 13.00,-29 16 35.0,,1971-01-31,15.30,D,V,,1501,,,NGC3904,11 49 13,-29 16 35,286.98084,31.66080,G,E,-5.0,,8,,,11.78,1.45,167.00,W,60.00,,S,D,
SN 2008cq,14 21 09.61,-29 15 04.9,Ia,2008-05-29,14.40,D,,,1800,,,A142109-2915,14 21 09,-29 15 04,325.45934,29.66579,,,,,,,,,,9.00,W,,,,D,
SN 1996aj,13 29 06.82,-29 14 02.0,Ia,1996-06-15,18.50,D,R,0.1100,,,,A132906-2914,13 29 06,-29 14 02,312.72704,32.92026,,,,,,,,,,4.50,W,0.40,,N,D,
SN 1998ck,09 41 06.00,-29 06 17.7,Ia,1998-05-31,17.00,D,B,,11400,,,E434-G20,09 41 06,-29 06 17,260.33752,17.62011,,SBa,1.0,81,3,,,16.27,1.07,7.00,W,1.00,,S,D,
SN 1983C,11 54 12.00,-29 04 00.0,,1983-01-12,18.00,D,,,,,,A115412-2904,11 54 12,-29 04,288.14792,32.15658,G,S,,,,,,,,16.00,E,16.00,,N,D,
SN 1982A,11 58 09.00,-29 01 42.0,,1982-01-19,16.50,D,,,,,?,M-05-28-17,11 58 09,-29 01 42,289.12488,32.41070,G,,,,,,p,16.00,,14.00,W,1.00,,N,D,
SN 2014dq,22 23 16.09,-28 58 31.8,II,2014-10-20,16.80,D,,,1769,,,E467-G51,22 23 17,-28 58 51,20.85694,-57.38949,,Scd:,6.0,84,100,,,14.35,1.45,6.80,W,19.70,,N,D,
SN 2009ip,22 23 08.26,-28 56 52.4,IIn?,2009-08-26,17.90,D,,,1718,,,NGC7259,22 23 05,-28 57 17,20.90248,-57.35828,,Sb,3.0,34,49,,,13.84,1.05,36.20,E,25.10,,N,D,
SN 2004ev,19 20 31.78,-28 55 14.9,Ia,2004-10-06,18.10,D,,,,,,E459-G13,19 20 29,-28 55 09,9.30178,-18.61043,,Sc,5.4,81,99,,,16.14,0.99,21.40,E,3.80,,S,D,
SN 2008hg,01 40 22.39,-28 55 05.1,II P,2008-11-15,17.40,D,,,5624,,,IC1720,01 40 21,-28 54 50,225.18945,-79.05848,,Sbc,4.0,43,164,,,13.92,1.07,12.00,E,15.90,,S,D,
SN 2003bu,14 00 31.45,-28 52 32.7,Ic,2003-03-11,17.50,D,,,5980,,,NGC5393,14 00 33,-28 52 30,320.70503,31.60051,,SBa,1.0,42,155,,,14.87,0.96,7.30,W,3.70,,S,D,
SN 1997cm,12 53 37.03,-28 48 48.5,?,1997-05-06,20.60,D,R,,21000,,,A125337-2848,12 53 37,-28 48 48,303.50810,34.05584,,,,,,,,,,,,,,,D,
SN 2013gp,03 26 55.51,-28 46 45.7,Ia,2013-10-21,21.60,D,r,0.2360,,,,A032655-2846,03 26 55,-28 46 45,224.97160,-55.77577,,,,,,:,,,,1.20,E,1.10,,N,D,
SN 1999ei,01 33 52.30,-28 41 57.0,Ia,1999-10-08,17.50,D,,,9300,,,A013352-2841,01 33 52,-28 41 57,224.90701,-80.49854,,,,,,,,,,8.00,W,1.00,,S,D,
SN 2010ih,07 02 43.63,-28 37 25.2,Ia,2010-09-29,13.30,D,,,2159,,,NGC2325,07 02 40,-28 41 50,239.89816,-10.36830,,E4,-5.0,,6,,,12.30,1.52,42.50,E,265.00,,N,D,
SN 2013go,03 27 44.64,-28 29 13.5,Ia pec,2013-10-21,20.40,D,r,,22800,,,A032744-2829,03 27 44,-28 29 13,224.49599,-55.56185,,,,,,:,,,,1.20,W,4.40,,N,D,
SN 1994ab,21 16 56.75,-28 19 51.3,Ia,1994-09-13,17.00,D,,,10374,,,M-05-50-08,21 16 58,-28 19 37,18.35420,-42.92310,,Sb,3.0,90,17,,,15.47,1.12,5.10,W,16.80,,S,D,
SN 2012dn,20 23 36.26,-28 16 43.4,Ia,2012-07-24,14.38,,B,,2960,,,E462-G16,20 23 39,-28 16 41,14.85799,-31.51992,,Scd,6.0,46,118,,,13.59,1.23,35.00,W,3.00,,S,,
SN 2009kw,03 38 23.39,-28 15 11.8,Ia,2009-10-18,21.30,D,r,0.2400,,,,A033823-2815,03 38 23,-28 15 11,224.64468,-53.21004,,,,,,,,,,,,,,,D,
SN 2000P,13 07 10.53,-28 14 02.5,IIn,2000-03-08,14.10,D,,,2230,,,NGC4965,13 07 10,-28 13 37,307.13887,34.50914,,Sd,6.8,39,,,,12.81,1.42,16.00,E,21.00,,S,D,
SN 1999gt,03 32 10.28,-28 06 16.0,Ia:,1999-12-29,22.10,D,V,0.2740,,,,A033210-2806,03 32 10,-28 06 16,224.06131,-54.54488,,,,,,,,,,1.40,W,,,,D,
SN 2009ku,03 29 53.23,-28 05 12.2,Ia pec,2009-10-04,19.90,D,r,,24000,,,A032953-2805,03 29 53,-28 05 12,223.90857,-55.04120,,,,,,,,,,0.12,W,0.09,,S,D,
SN 2012gt,03 33 08.76,-28 05 04.2,Ia,2012-10-25,23.30,D,r,0.4910,,,,A033308-2805,03 33 08,-28 05 04,224.07988,-54.32927,,,,,,,,,,,,,,,D,
SN 2011bf,13 49 03.23,-28 03 59.6,Ia,2011-03-24,16.70,D,,,4200,,,A134903-2803,13 49 03,-28 03 59,318.12220,33.10000,,,,,,,,,,7.70,W,44.10,,N,D,
SN 2013gc,08 07 11.88,-28 03 26.3,IIn,2013-11-07,16.70,D,,,1023,Y,,E430-G20,08 07 08,-28 03 08,246.27619,2.31813,,Sd:,7.0,71,110,,,,1.36,43.30,E,18.00,,S,D,
SN 2013ak,08 07 06.69,-28 03 10.1,IIb,2013-03-09,13.50,D,,,1023,Y,,E430-G20,08 07 08,-28 03 08,246.26211,2.30447,,Sd:,7.0,71,110,,,,1.36,25.40,W,1.80,,S,D,
SN 2012dh,13 11 09.04,-28 00 33.1,II P,2012-06-26,13.50,D,,,2164,,,E443-G80,13 11 10,-28 00 37,308.22256,34.65997,,SBm,8.5,52,148,,,14.14,1.16,6.90,W,3.90,,N,D,
SN 1985C,10 33 49.00,-28 00 24.0,I:,1985-02-15,16.50,D,B,,3633,,,E436-G36,10 33 49,-28 00 24,269.30406,25.73346,G,Sb,3.0,90,25,,,16.11,1.14,,,,,,D,
SN 2003br,14 34 34.98,-27 59 48.8,II,2003-03-07,17.40,D,,,3770,,,M-05-34-18,14 34 36,-27 59 43,329.14056,29.57318,,Scd:,5.8,61,119,,,13.88,1.38,2.30,W,5.50,,S,D,
SN 1993ah,23 51 50.27,-27 57 47.0,Ia,1993-11-12,16.32,,B,,8881,,,E471-G27,23 51 50,-27 57 55,25.87585,-76.77085,,S0,-2.0,90,2,,,15.52,1.06,1.00,W,8.00,,N,,
SN 2003lt,03 32 42.81,-27 55 53.1,,2003-09-01,26.00,D,z,,,,,A033242-2755,03 32 42,-27 55 53,223.79621,-54.40162,,,,,,,,,,0.13,E,0.50,,N,D,
SN 1962D,10 33 12.56,-27 55 11.3,,1962-02-03,17.40,D,,,,,,M-05-25-12,10 33 13,-27 55 08,269.12672,25.73045,,Sc,6.0,60,,,p,17.40,0.52,0.00,,2.00,,S,D,
SN 2003aj,03 32 44.33,-27 55 06.4,Ia,2003-02-03,25.70,D,z,1.3070,,,,A033244-2755,03 32 44,-27 55 06,223.77557,-54.39418,,,,,,,,,,0.03,W,0.08,,S,D,
SN 2003lu,03 32 36.12,-27 55 01.4,,2003-09-13,26.10,D,z,,,,,A033236-2755,03 32 36,-27 55 01,223.76561,-54.42388,,,,,,,,,,0.40,E,0.30,,S,D,
SN 1984C,13 38 30.00,-27 55 00.0,,1984-03-02,17.50,D,,,,,,A133830-2755,13 38 30,-27 55,315.45572,33.80800,G,,,,,,,,,8.00,E,0.00,,,D,
SN 2003ak,03 32 46.90,-27 54 49.3,Ia,2003-02-03,25.80,D,z,1.5510,,,,A033246-2754,03 32 46,-27 54 49,223.76988,-54.38413,,,,,,,,,,0.28,E,0.39,,S,D,
SN 2004gi,10 39 23.34,-27 54 40.0,Ia,2004-11-17,14.90,D,,,3208,Y,,M-05-25-32,10 39 25,-27 54 45,270.38996,26.49008,,SBbc,3.9,34,,,,14.74,0.96,21.40,W,4.80,,N,D,
SN 2009ky,03 34 28.80,-27 54 30.3,Ia,2009-10-18,20.80,D,r,0.2600,,,,A033428-2754,03 34 28,-27 54 30,223.85566,-54.01227,,,,,,,,,,0.15,E,0.23,,N,D,
SN 2002fz,03 32 48.54,-27 54 17.6,,2002-09-21,24.90,D,z,,,,,A033248-2754,03 32 48,-27 54 17,223.75644,-54.37686,,,,,,,,,,1.30,E,1.66,,S,D,
SN 1965D,10 39 26.32,-27 54 16.6,,1965-02-26,14.00,D,,,3208,Y,,M-05-25-32,10 39 25,-27 54 45,270.39633,26.50149,,SBbc,3.9,34,,,,14.74,0.96,17.00,E,29.00,,N,D,
SN 2002ga,03 32 32.62,-27 53 16.7,,2002-09-22,24.90,D,z,,,,,A033232-2753,03 32 32,-27 53 16,223.71291,-54.43237,,,,,,,,,,0.21,E,0.08,,S,D,
SN 2012fa,03 34 59.02,-27 51 55.4,Ia pec,2012-09-14,23.40,D,r,0.4000,,,,A033459-2751,03 34 59,-27 51 55,223.81166,-53.89579,,,,,,:,,,,0.00,,0.00,,,D,
SN 1978C,03 42 11.00,-27 51 51.0,II,1978-08-01,18.50,D,,,4083,Y,,M-05-09-22,03 42 11,-27 51 51,224.22010,-52.32358,G,SBc,5.1,54,138,,,13.67,1.22,15.00,E,10.00,,N,D,
SN 2000ex,03 42 11.71,-27 51 48.0,II,2000-11-26,17.60,D,,,4083,Y,,M-05-09-22,03 42 11,-27 51 51,224.21943,-52.32086,,SBc,5.1,54,138,,,13.67,1.22,7.60,E,3.40,,N,D,
SN 1999gu,03 33 00.15,-27 51 40.1,II,1999-12-29,22.20,D,V,0.1470,,,,A033300-2751,03 33 00,-27 51 40,223.69301,-54.32812,,,,,,,,,,0.40,E,2.40,,S,D,
SN 2012fq,03 32 32.90,-27 51 21.1,Ia,2012-10-07,22.60,D,r,0.6700,,,,A033232-2751,03 32 32,-27 51 21,223.65857,-54.42662,,,,,,,,,,,,,,,D,
SN 2001ip,03 31 13.03,-27 50 55.5,Ia,2001-12-08,23.80,D,V,0.5400,,,,A033113-2750,03 31 13,-27 50 55,223.57186,-54.71662,,,,,,,,,,0.00,,0.00,,,D,
SN 2002kb,03 32 42.42,-27 50 25.4,,2002-07-31,24.20,D,z,,,,,A033242-2750,03 32 42,-27 50 25,223.64119,-54.38964,,,,,,,,,,0.01,W,0.20,,S,D,
SN 2002fv,03 32 19.22,-27 49 34.0,,2002-09-19,25.20,D,z,,,,,A033219-2749,03 32 19,-27 49 34,223.59514,-54.47207,,,,,,,,,,,,,,,D,
SN 2002hs,03 32 18.59,-27 48 33.7,,2002-11-02,25.60,D,z,,,,,A033218-2748,03 32 18,-27 48 33,223.56605,-54.47188,,,,,,,,,,0.70,W,0.35,,S,D,
SN 2002lg,03 32 35.76,-27 47 58.8,,2002-07-04,23.40,D,z,,,,,A033235-2747,03 32 35,-27 47 58,223.56575,-54.40786,,,,,,,,,,0.13,E,0.10,,S,D,
SN 1990K,00 34 14.01,-27 47 46.7,II,1990-05-25,14.00,D,,,1588,,,NGC 150,00 34 16,-27 48 18,22.01560,-86.12576,,SBb,3.2,65,118,,,11.97,1.59,18.40,W,26.60,,N,D,
SN 2002fw,03 32 37.52,-27 46 46.6,Ia,2002-09-19,24.60,D,z,1.3000,,,,A033237-2746,03 32 37,-27 46 46,223.53334,-54.39845,,,,,,,,,,0.51,W,0.21,,N,D,
SN 2000fc,00 58 33.58,-27 46 40.1,Ia,2000-11-17,22.40,D,V,0.4200,,,,A005833-2746,00 58 33,-27 46 40,235.68948,-88.29177,,,,,,,,,,0.30,W,,,,D,
SN 1984S,10 40 17.20,-27 46 28.0,,1984-12-20,15.00,D,V,,3999,,,NGC3336,10 40 17,-27 46 34,270.49402,26.71234,,SBc,5.0,36,123,,,12.94,1.29,2.00,E,8.00,,N,D,
SN 2002hp,03 32 24.79,-27 46 17.8,Ia,2002-11-01,24.40,D,z,1.3050,,,,A033224-2746,03 32 24,-27 46 17,223.50769,-54.44366,,,,,,,,,,0.01,W,0.02,,N,D,
SN 2004R,03 32 41.30,-27 46 13.6,,2004-01-10,27.20,D,z,,,,,A033241-2746,03 32 41,-27 46 13,223.52136,-54.38330,,,,,,,,,,0.13,W,0.10,,S,D,
SN 2002ke,03 31 58.77,-27 45 00.7,,2002-12-21,25.70,D,z,,,,,A033158-2745,03 31 58,-27 45 00,223.44654,-54.53532,,,,,,,,,,1.15,E,0.26,,S,D,
SN 2002fx,03 32 06.80,-27 44 34.4,Ia,2002-09-20,25.50,D,z,1.4000,,,,A033206-2744,03 32 06,-27 44 34,223.44173,-54.50495,,,,,,,,,,0.09,W,0.04,,S,D,
SN 2003al,03 32 05.39,-27 44 29.2,,2003-02-05,24.50,D,z,,,,,A033205-2744,03 32 05,-27 44 29,223.43793,-54.50987,,,,,,,,,,0.03,W,0.07,,N,D,
SN 1997cl,13 54 18.71,-27 44 27.9,IIn,1997-05-02,18.30,D,R,,14100,,,A135418-2744,13 54 18,-27 44 27,319.56221,33.09213,,,,,,,,,,,,,,,D,
SN 2002kd,03 32 22.34,-27 44 26.9,Ia,2002-12-21,23.80,D,z,0.7350,,,,A033222-2744,03 32 22,-27 44 26,223.45298,-54.44797,,,,,,,,,,3.13,W,0.98,,S,D,
SN 2002hq,03 32 30.12,-27 43 46.7,,2002-11-01,25.70,D,z,,,,,A033230-2743,03 32 30,-27 43 46,223.44142,-54.41793,,,,,,,,,,0.91,W,0.18,,S,D,
SN 2006do,23 32 03.08,-27 43 31.8,Ia,2006-07-05,16.70,D,,,8522,,,E470-G18,23 32 03,-27 43 32,26.40235,-72.39300,,SB0,-0.6,36,126,,,14.89,1.11,5.00,W,2.40,,N,D,
SN 2001gh,00 57 03.63,-27 42 32.9,II,2001-11-21,21.60,D,V,0.1600,,,,A005703-2742,00 57 03,-27 42 32,238.21878,-88.62368,,,,,,:,,,,0.00,,0.00,,,D,
SN 2002fy,03 32 18.12,-27 41 55.6,,2002-09-20,24.90,D,z,,,,,A033218-2741,03 32 18,-27 41 55,223.37748,-54.45703,,,,,,,,,,,,,,,D,
SN 2002hr,03 32 22.57,-27 41 52.2,Ia,2002-11-01,23.50,D,z,0.5260,,,,A033222-2741,03 32 22,-27 41 52,223.38014,-54.44066,,,,,,,,,,0.03,E,0.05,,N,D,
SN 2002ht,03 32 09.32,-27 41 29.3,,2002-11-02,25.50,D,z,,,,,A033209-2741,03 32 09,-27 41 29,223.35661,-54.48802,,,,,,,,,,0.34,E,0.48,,N,D,
SN 1999ey,00 58 03.35,-27 40 33.4,IIn,1999-11-10,20.30,D,V,,27900,,,A005803-2740,00 58 03,-27 40 32,233.76047,-88.43239,,,,,,,,,,0.50,W,1.10,,S,D,
SN 2002kc,03 32 34.72,-27 39 58.3,Ia,2002-12-21,21.70,D,z,0.2160,,,,A033234-2739,03 32 34,-27 39 58,223.33809,-54.39155,,,,,,,,,,0.28,W,0.85,,S,D,
SN 2009lp,10 37 28.45,-27 39 18.9,Ia,2009-11-17,16.50,D,,,4500,,,A103728-2739,10 37 28,-27 39 18,269.83745,26.47367,,,,,,:,,,,,,,,,D,
SN 2010lm,10 03 57.35,-27 38 30.3,Ia,2010-12-20,18.10,D,,,16200,,,A100357-2738,10 03 57,-27 38 30,263.29154,22.05791,,,,,,,,,,2.80,W,0.90,,S,D,
SN 1977I,01 08 06.35,-27 38 04.0,,1977-08-18,18.00,D,,,11329,,?,M-05-03-26,01 08 07,-27 37 42,221.67679,-86.26560,,Sab,2.0,43,,,,15.33,0.88,1.50,E,20.40,,S,D,
SN 2001fz,06 44 50.26,-27 37 12.7,II P,2001-11-15,17.40,D,,,1963,,,NGC2280,06 44 48,-27 38 20,237.28969,-13.53885,,Scd,6.0,61,163,,,10.90,1.80,15.80,E,66.10,,N,D,
SN 2012fn,03 35 28.28,-27 36 21.6,Ic,2012-10-07,21.60,D,r,0.2840,,,,A033528-2736,03 35 28,-27 36 21,223.40555,-53.74929,,,,,,,,,,0.00,,0.00,,,D,
SN 2011Y,08 12 58.25,-27 34 15.7,Ia,2011-01-27,17.30,D,,,20385,,,A081258-2734,08 12 58,-27 34 15,246.56258,3.65379,,,,,,:,,,,,,,,,D,
SN 2006mq,08 06 12.39,-27 33 45.4,Ia,2006-10-22,12.70,D,,,968,,,E494-G26,08 06 11,-27 31 40,245.74075,2.39927,,Sb pec:,3.0,47,155,,,12.63,1.68,16.60,E,124.30,,S,D,
SN 2005dw,22 13 31.83,-27 33 19.6,II,2005-08-30,16.70,D,,,5287,,,M-05-52-49,22 13 31,-27 33 31,22.90348,-55.08275,,Sab pec:,2.0,74,39,,,14.19,1.20,6.40,E,11.10,,N,D,
